user_id,login_duration_hours,file_access_count,usb_plug_count,usb_total_duration_min,email_total_count,email_suspicious_count,email_suspicious_ratio,out_of_session_count,has_confidential,has_urgent,has_password,has_secret,has_invoice,has_transfer,is_red_team,anomaly_score
user_29,8.2,35,1,30,24,0,0.0,1,0,1,0,0,0,0,0,0.26
user_22,7.9,27,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.29
user_17,12.0,97,2,122,48,4,0.083,5,0,1,1,1,0,1,1,0.85
user_19,9.1,54,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.28
user_13,8.9,53,0,0,28,1,0.036,0,0,0,0,0,0,0,0,0.26
user_08,7.9,36,1,13,33,0,0.0,0,0,0,0,0,0,0,0,0.07
user_07,8.5,29,0,0,29,2,0.069,0,1,0,0,0,0,0,0,0.08
user_03,10.2,104,2,200,38,5,0.132,2,1,1,1,0,1,1,1,0.9
user_08,10.8,70,3,123,46,3,0.065,5,0,1,1,1,1,1,1,0.79
user_07,8.6,19,0,0,25,0,0.0,0,0,0,0,0,0,1,0,0.13
user_03,8.5,37,1,38,25,0,0.0,0,0,0,0,0,0,0,0,0.14
user_10,8.2,27,0,0,20,0,0.0,0,0,0,0,0,0,0,0,0.27
user_13,8.7,55,0,0,30,2,0.067,0,0,0,0,0,0,0,0,0.16
user_20,11.2,72,3,114,40,5,0.125,3,1,1,0,1,1,1,1,0.8
user_17,8.8,47,1,23,27,0,0.0,1,0,0,0,0,1,0,0,0.19
user_04,8.2,36,0,0,20,1,0.05,0,0,0,0,0,0,0,0,0.07
user_21,8.3,14,0,0,16,0,0.0,0,0,0,0,0,0,0,0,0.28
user_19,8.5,34,1,9,27,0,0.0,1,0,0,0,0,0,0,0,0.21
user_20,8.4,52,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.06
user_13,8.3,60,1,12,24,0,0.0,0,0,0,0,0,1,0,0,0.27
user_30,9.2,60,6,128,48,4,0.083,1,1,1,1,0,0,1,1,0.96
user_22,8.4,19,1,28,21,0,0.0,0,1,0,0,0,0,0,0,0.07
user_21,10.7,86,2,172,59,4,0.068,5,0,1,1,1,0,1,1,0.75
user_02,8.4,26,0,0,26,1,0.038,0,0,0,0,0,1,0,0,0.29
user_08,8.2,40,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.21
user_03,8.1,35,0,0,27,2,0.074,0,1,0,0,0,0,0,0,0.24
user_02,11.6,96,2,111,49,6,0.122,3,0,1,1,1,0,1,1,0.86
user_20,8.2,95,4,144,52,5,0.096,3,1,0,1,1,1,1,1,0.92
user_24,9.1,44,0,0,33,0,0.0,0,1,0,0,0,0,1,0,0.08
user_02,9.1,28,0,0,31,0,0.0,0,0,0,0,0,0,0,0,0.16
user_21,10.9,89,3,140,48,4,0.083,1,1,1,1,1,1,1,1,0.85
user_10,8.9,116,2,86,47,6,0.128,1,1,1,1,0,1,1,1,0.97
user_13,9.1,44,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.2
user_16,7.8,35,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.24
user_27,8.2,39,0,0,33,0,0.0,0,1,0,0,0,0,0,0,0.06
user_11,10.1,86,6,122,48,6,0.125,2,0,1,1,1,1,0,1,0.94
user_17,10.4,81,2,175,35,5,0.143,3,1,0,1,1,0,1,1,0.82
user_07,8.8,28,0,0,32,0,0.0,1,0,0,0,0,1,1,0,0.22
user_08,7.8,39,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.15
user_18,8.9,35,0,0,32,0,0.0,0,0,0,0,0,0,0,0,0.05
user_29,7.7,18,1,22,27,2,0.074,0,0,0,0,1,0,0,0,0.09
user_30,11.5,73,3,128,44,3,0.068,3,0,1,0,1,1,1,1,0.8
user_05,10.2,101,2,102,38,3,0.079,3,1,1,1,1,1,0,1,0.89
user_01,8.8,22,0,0,25,0,0.0,0,0,0,1,0,0,0,0,0.29
user_15,8.7,35,0,0,30,1,0.033,0,0,0,0,0,0,0,0,0.3
user_03,8.4,34,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.13
user_24,11.5,60,6,88,35,8,0.229,1,1,1,1,1,0,0,1,0.85
user_08,7.7,30,0,0,34,2,0.059,0,0,0,0,0,0,0,0,0.06
user_20,11.2,72,2,183,45,8,0.178,1,1,1,1,1,1,1,1,0.83
user_15,8.3,39,1,18,25,0,0.0,0,0,0,0,0,0,1,0,0.18
user_23,10.5,106,6,156,38,4,0.105,3,0,0,1,1,1,1,1,0.84
user_28,8.5,93,2,165,57,5,0.088,3,1,0,1,1,1,1,1,0.8
user_02,9.3,40,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.13
user_15,8.8,17,0,0,22,1,0.045,0,0,0,0,0,0,1,0,0.06
user_16,7.8,14,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.15
user_18,8.9,23,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.17
user_19,9.9,104,6,98,51,4,0.078,2,0,1,0,1,1,1,1,0.72
user_25,7.7,43,0,0,27,1,0.037,0,0,0,0,0,0,0,0,0.12
user_25,10.1,109,2,141,60,5,0.083,5,0,1,1,0,0,1,1,0.91
user_23,11.5,101,2,200,35,4,0.114,2,0,1,0,1,0,0,1,0.87
user_07,8.5,34,1,19,34,3,0.088,0,0,0,0,0,0,0,0,0.21
user_18,8.9,47,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.13
user_18,8.5,37,0,0,39,1,0.026,0,0,0,0,0,0,0,0,0.1
user_09,8.9,27,0,0,14,0,0.0,0,0,0,0,0,0,0,0,0.24
user_26,8.8,48,0,0,17,2,0.118,0,1,0,0,0,0,0,0,0.16
user_20,9.1,47,0,0,20,0,0.0,0,0,0,0,0,1,0,0,0.21
user_08,7.6,32,0,0,31,1,0.032,0,0,0,0,0,0,0,0,0.15
user_20,8.2,43,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.29
user_25,9.1,75,2,125,54,8,0.148,1,1,0,1,0,1,1,1,0.93
user_12,9.2,17,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.28
user_04,8.8,73,3,161,48,5,0.104,3,1,1,1,1,0,1,1,0.7
user_23,11.9,76,2,157,53,8,0.151,2,1,0,0,1,0,1,1,0.93
user_25,7.5,25,0,0,21,1,0.048,0,0,0,0,0,0,0,0,0.27
user_23,11.4,82,6,121,55,6,0.109,3,1,1,0,1,0,1,1,0.85
user_16,7.7,26,0,0,30,1,0.033,0,0,0,0,0,0,0,0,0.27
user_21,8.5,37,0,0,18,0,0.0,0,0,0,0,0,0,0,0,0.09
user_23,8.7,92,5,112,70,3,0.043,2,1,0,1,1,0,1,1,0.87
user_16,8.1,19,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.22
user_24,9.1,48,0,0,34,0,0.0,0,0,0,0,0,0,0,0,0.28
user_02,8.5,22,0,0,23,1,0.043,0,0,0,0,0,0,0,0,0.29
user_29,8.0,25,0,0,22,0,0.0,0,0,0,0,0,0,0,0,0.27
user_24,12.0,108,4,130,41,3,0.073,2,1,1,1,1,1,1,1,0.79
user_26,8.2,42,0,0,27,1,0.037,0,0,0,0,0,1,0,0,0.25
user_07,8.2,40,1,22,26,1,0.038,1,0,0,0,0,0,0,0,0.14
user_02,9.3,36,1,22,28,0,0.0,0,0,0,0,0,0,0,0,0.09
user_05,9.3,44,0,0,21,0,0.0,0,0,0,0,0,0,0,0,0.23
user_02,9.6,46,0,0,29,0,0.0,0,0,0,0,0,1,0,0,0.1
user_20,9.7,80,2,139,38,6,0.158,4,0,1,1,0,1,1,1,0.75
user_10,11.0,91,6,95,43,8,0.186,2,1,1,1,1,0,0,1,0.94
user_24,10.3,95,5,131,53,3,0.057,1,1,1,1,1,1,1,1,0.95
user_01,8.8,21,1,20,27,1,0.037,0,0,0,0,0,0,0,0,0.22
user_06,7.9,33,1,15,29,0,0.0,0,0,0,0,0,0,0,0,0.12
user_25,8.0,35,0,0,23,1,0.043,0,0,0,0,0,0,0,0,0.14
user_03,7.8,48,0,0,26,0,0.0,0,0,0,0,0,0,1,0,0.2
user_25,8.2,21,0,0,23,0,0.0,1,0,0,0,0,0,0,0,0.18
user_21,8.6,41,0,0,14,1,0.071,0,0,0,0,0,0,0,0,0.18
user_26,8.5,32,0,0,14,0,0.0,0,0,0,0,0,1,0,0,0.22
user_04,11.2,83,3,192,55,5,0.091,1,1,0,1,1,0,1,1,0.91
user_16,8.0,31,0,0,24,1,0.042,0,0,0,0,0,0,0,0,0.09
user_20,8.2,32,1,11,28,1,0.036,1,0,0,0,0,1,0,0,0.22
user_23,10.1,102,5,126,53,3,0.057,3,1,1,1,1,1,1,1,0.9
user_07,8.4,21,0,0,30,0,0.0,0,0,0,0,0,1,0,0,0.13
user_05,9.3,42,1,23,24,1,0.042,0,0,0,0,0,0,0,0,0.11
user_22,8.7,31,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.22
user_18,8.7,39,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.24
user_28,8.2,35,1,16,33,0,0.0,0,0,0,0,0,0,0,0,0.26
user_02,10.4,98,2,169,52,5,0.096,5,1,1,0,1,0,1,1,0.79
user_15,8.8,26,1,27,25,0,0.0,1,0,0,0,0,0,0,0,0.09
user_26,11.8,88,6,200,59,8,0.136,3,0,1,1,1,1,1,1,0.97
user_04,10.2,76,3,126,41,8,0.195,4,1,1,1,1,1,0,1,0.88
user_19,8.0,40,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.2
user_30,8.5,23,0,0,29,1,0.034,0,0,0,0,0,1,0,0,0.25
user_17,8.8,37,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.2
user_11,8.2,41,0,0,31,0,0.0,0,0,0,0,0,1,0,0,0.26
user_18,7.9,40,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.12
user_13,8.5,46,0,0,18,0,0.0,0,0,0,0,0,1,0,0,0.08
user_27,7.9,27,1,25,33,0,0.0,0,1,1,0,0,0,0,0,0.28
user_19,9.1,30,0,0,24,1,0.042,0,0,0,0,0,0,0,0,0.29
user_21,9.8,77,2,171,46,7,0.152,3,1,1,0,1,1,1,1,0.71
user_17,9.3,77,3,135,52,3,0.058,3,1,1,1,1,1,1,1,0.79
user_12,9.0,25,1,24,27,0,0.0,0,1,0,0,0,0,0,0,0.12
user_18,8.8,25,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.22
user_15,8.8,40,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.1
user_25,8.1,20,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.14
user_12,11.2,77,2,159,54,7,0.13,1,1,1,0,1,0,1,1,0.8
user_25,8.0,12,0,0,31,0,0.0,0,1,0,0,0,1,0,0,0.19
user_30,8.4,29,0,0,32,1,0.031,0,0,1,0,0,0,0,0,0.19
user_27,8.2,20,0,0,40,0,0.0,0,0,0,0,0,0,0,0,0.21
user_06,8.2,16,0,0,30,1,0.033,0,0,0,0,0,0,0,0,0.17
user_17,10.6,94,5,153,49,3,0.061,3,0,1,1,1,1,1,1,0.75
user_02,10.6,90,2,147,35,8,0.229,5,1,1,1,1,0,1,1,0.88
user_28,8.2,30,1,18,27,0,0.0,0,0,0,0,0,1,0,0,0.13
user_26,8.2,40,0,0,10,0,0.0,0,0,0,0,0,0,0,0,0.23
user_20,8.7,32,0,0,27,2,0.074,0,0,0,0,0,1,0,0,0.05
user_06,7.9,29,0,0,25,1,0.04,0,0,0,0,0,0,0,0,0.14
user_07,8.6,25,0,0,22,1,0.045,0,0,0,0,0,0,1,0,0.2
user_02,12.0,67,6,160,47,7,0.149,3,1,1,0,1,0,1,1,0.74
user_13,8.9,103,2,145,47,7,0.149,2,0,1,0,1,0,0,1,0.92
user_15,11.8,71,6,134,36,3,0.083,1,1,0,1,1,1,1,1,0.82
user_28,10.9,82,6,102,45,3,0.067,1,1,1,0,1,1,1,1,0.96
user_06,8.5,39,0,0,30,1,0.033,0,0,0,0,0,0,1,0,0.2
user_06,7.9,33,1,43,24,0,0.0,0,0,0,0,0,0,0,0,0.14
user_08,9.4,112,4,187,57,8,0.14,1,1,0,1,0,1,0,1,0.96
user_27,8.2,31,0,0,31,2,0.065,0,0,0,0,0,0,0,0,0.2
user_16,11.1,83,4,155,46,8,0.174,3,1,1,0,1,1,0,1,0.78
user_24,10.0,82,5,119,50,3,0.06,3,1,1,1,0,1,0,1,0.75
user_07,12.0,105,2,132,50,5,0.1,3,0,0,1,0,0,1,1,0.73
user_06,7.7,21,0,0,37,0,0.0,1,0,0,0,0,0,0,0,0.28
user_28,8.1,42,0,0,20,0,0.0,0,1,0,0,0,0,1,0,0.22
user_30,8.7,37,0,0,29,1,0.034,0,0,0,0,0,0,0,0,0.17
user_07,8.5,23,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.09
user_21,10.4,77,6,167,39,3,0.077,3,1,0,1,1,1,1,1,0.72
user_19,8.6,26,0,0,26,1,0.038,0,0,0,0,0,0,0,0,0.23
user_06,9.8,93,6,140,35,5,0.143,5,0,1,1,1,1,1,1,0.73
user_05,9.4,26,0,0,21,1,0.048,0,1,0,0,0,1,0,0,0.09
user_27,7.8,32,0,0,26,1,0.038,0,0,0,0,0,1,0,0,0.28
user_15,8.3,38,1,33,23,3,0.13,0,0,0,0,0,0,0,0,0.29
user_11,8.4,50,0,0,25,1,0.04,1,0,0,0,0,0,0,0,0.1
user_17,9.2,21,0,0,23,0,0.0,1,0,1,0,0,1,0,0,0.19
user_23,10.8,83,2,174,48,4,0.083,2,0,1,0,0,1,1,1,0.81
user_11,11.2,87,3,85,39,4,0.103,2,0,1,1,1,1,1,1,0.97
user_15,8.9,45,0,0,25,1,0.04,0,0,0,0,0,0,0,0,0.27
user_02,11.8,83,4,137,35,4,0.114,2,1,1,1,1,1,0,1,0.91
user_22,11.6,76,6,198,49,3,0.061,2,1,1,1,0,0,1,1,0.96
user_13,8.6,45,0,0,23,0,0.0,0,0,0,0,0,0,1,0,0.13
user_01,12.0,103,3,102,46,8,0.174,1,1,1,1,1,1,1,1,0.8
user_28,12.0,117,2,172,35,3,0.086,5,1,1,0,0,1,1,1,0.72
user_28,7.9,34,0,0,21,0,0.0,0,0,0,0,0,0,0,0,0.18
user_17,9.3,46,1,41,19,1,0.053,0,1,0,0,0,0,0,0,0.22
user_22,8.7,86,3,142,49,4,0.082,3,1,0,0,0,1,1,1,0.9
user_25,7.9,33,0,0,23,0,0.0,1,1,1,0,0,1,0,0,0.17
user_29,8.2,24,0,0,30,0,0.0,0,1,0,0,0,0,0,0,0.09
user_24,9.8,89,2,200,35,3,0.086,2,0,1,0,1,0,1,1,0.94
user_17,9.1,44,0,0,24,0,0.0,1,0,0,0,0,0,0,0,0.24
user_22,8.7,25,1,25,26,0,0.0,0,0,0,0,0,0,0,0,0.17
user_01,8.8,46,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.24
user_06,9.3,71,6,181,46,5,0.109,2,1,1,1,1,1,0,1,0.89
user_16,7.8,20,0,0,38,0,0.0,0,0,0,0,0,0,0,0,0.09
user_01,8.6,40,0,0,29,1,0.034,0,0,0,0,0,0,0,0,0.29
user_19,8.7,93,6,94,50,3,0.06,1,1,1,0,1,1,0,1,0.95
user_22,8.3,38,1,5,31,0,0.0,0,0,0,0,0,0,0,0,0.1
user_17,9.0,49,0,0,16,0,0.0,0,0,1,0,0,1,1,0,0.06
user_02,9.1,43,0,0,33,0,0.0,0,0,0,0,0,0,0,0,0.21
user_24,8.5,55,0,0,29,0,0.0,0,1,0,0,0,0,0,0,0.2
user_06,7.9,43,0,0,31,0,0.0,0,0,1,0,0,0,0,0,0.06
user_30,8.7,39,1,33,26,0,0.0,0,1,0,0,0,0,0,0,0.23
user_26,10.9,87,2,166,35,6,0.171,5,1,1,1,0,1,0,1,0.76
user_14,10.8,70,3,144,46,4,0.087,4,1,1,1,1,0,1,1,0.87
user_04,8.7,43,0,0,17,0,0.0,0,0,0,0,0,0,0,0,0.08
user_28,8.0,24,1,21,26,0,0.0,0,1,0,0,0,0,1,0,0.28
user_04,7.9,33,0,0,16,0,0.0,0,0,0,0,0,0,0,0,0.22
user_02,9.7,45,1,31,29,0,0.0,0,0,0,0,0,1,0,0,0.06
user_24,9.1,58,0,0,29,0,0.0,1,0,0,0,0,0,0,0,0.1
user_19,10.5,106,2,175,37,7,0.189,1,1,1,1,1,1,1,1,0.88
user_19,8.9,26,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.25
user_27,8.4,25,0,0,32,0,0.0,0,1,0,0,0,0,0,0,0.11
user_04,8.1,54,0,0,10,0,0.0,0,0,0,0,0,0,0,0,0.08
user_06,8.6,95,3,117,39,3,0.077,4,1,1,1,1,0,1,1,0.97
user_20,8.2,32,0,0,24,1,0.042,0,0,1,0,0,0,0,0,0.21
user_09,8.5,37,0,0,17,0,0.0,0,0,0,0,0,0,0,0,0.22
user_04,8.3,56,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.28
user_17,8.8,77,4,157,46,4,0.087,1,0,1,1,1,1,1,1,0.84
user_30,9.0,36,0,0,27,1,0.037,0,0,0,0,0,0,0,0,0.06
user_02,9.2,41,1,5,28,1,0.036,0,1,0,0,0,0,0,0,0.12
user_16,9.7,97,5,93,56,5,0.089,1,1,0,1,1,0,1,1,0.96
user_16,11.1,88,2,120,52,4,0.077,5,1,1,1,1,1,1,1,0.76
user_30,12.0,120,4,149,39,6,0.154,4,0,0,1,1,0,0,1,0.97
user_14,12.0,60,3,177,51,5,0.098,2,1,0,0,0,1,1,1,0.81
user_13,9.0,58,0,0,21,1,0.048,0,0,0,0,0,0,0,0,0.27
user_18,8.1,33,0,0,21,0,0.0,0,0,0,0,0,0,0,0,0.2
user_05,12.0,112,5,104,41,7,0.171,5,1,1,1,1,1,0,1,0.7
user_08,8.2,51,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.05
user_15,8.4,37,1,24,22,0,0.0,0,0,0,0,0,0,0,0,0.09
user_30,9.5,100,5,152,57,6,0.105,1,1,1,1,1,1,1,1,0.72
user_28,8.1,35,1,22,17,1,0.059,0,0,0,0,0,0,0,0,0.14
user_01,10.4,77,3,191,55,8,0.145,2,1,1,0,1,1,1,1,0.92
user_23,8.6,74,4,133,52,8,0.154,2,1,1,1,1,1,1,1,0.78
user_16,10.3,106,6,140,51,4,0.078,2,1,1,1,1,1,0,1,0.75
user_28,10.4,97,4,101,56,3,0.054,2,1,0,1,1,1,1,1,0.79
user_23,8.3,10,0,0,29,1,0.034,0,0,0,0,0,0,0,0,0.2
user_06,8.4,78,3,142,65,5,0.077,2,1,0,1,1,1,0,1,0.97
user_06,7.6,36,1,43,37,0,0.0,1,0,0,0,0,0,0,0,0.16
user_20,8.2,30,0,0,24,0,0.0,0,0,0,1,0,0,0,0,0.22
user_12,11.3,99,3,156,50,4,0.08,5,1,1,1,1,1,0,1,0.76
user_07,8.5,27,0,0,28,1,0.036,0,1,0,0,0,0,0,0,0.3
user_04,8.5,37,0,0,16,0,0.0,0,0,0,0,0,0,0,0,0.23
user_30,8.5,44,0,0,27,1,0.037,1,0,0,0,0,0,0,0,0.23
user_19,8.5,30,0,0,22,1,0.045,0,0,0,0,0,0,0,0,0.13
user_27,8.4,31,0,0,30,1,0.033,0,0,0,0,0,0,0,0,0.1
user_20,8.1,39,1,26,31,0,0.0,1,0,0,0,0,0,0,0,0.24
user_28,8.1,38,0,0,28,0,0.0,0,1,0,0,0,0,0,0,0.19
user_17,8.7,48,0,0,28,2,0.071,0,0,0,0,0,1,1,0,0.16
user_03,9.9,84,4,95,47,6,0.128,3,1,1,1,0,1,1,1,0.76
user_18,8.8,35,0,0,32,0,0.0,0,0,0,0,0,0,0,0,0.18
user_10,7.9,26,1,21,27,0,0.0,0,1,0,0,0,0,0,0,0.07
user_14,8.9,32,0,0,29,1,0.034,1,0,0,0,0,0,0,0,0.24
user_30,8.7,82,2,161,43,3,0.07,2,1,1,1,1,1,0,1,0.84
user_17,8.7,36,0,0,32,0,0.0,0,0,0,0,0,0,0,0,0.23
user_06,7.9,29,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.16
user_16,10.9,95,3,96,48,7,0.146,2,0,1,0,1,1,1,1,0.84
user_26,9.5,90,6,161,56,7,0.125,2,0,1,1,1,1,1,1,0.92
user_02,10.2,96,3,147,56,4,0.071,4,1,1,1,1,0,0,1,0.78
user_14,9.0,55,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.29
user_09,8.7,45,0,0,19,1,0.053,0,0,0,1,0,1,0,0,0.3
user_14,11.6,69,5,179,51,4,0.078,2,1,1,1,0,1,0,1,0.73
user_11,8.7,28,1,31,32,0,0.0,0,0,0,0,0,0,0,0,0.15
user_05,9.3,35,0,0,30,0,0.0,0,0,0,1,0,0,0,0,0.09
user_26,8.4,35,0,0,10,1,0.1,0,0,0,0,0,0,0,0,0.24
user_26,8.9,39,0,0,20,0,0.0,0,0,0,0,0,0,0,0,0.12
user_26,9.6,97,2,167,48,3,0.062,1,1,0,1,1,1,1,1,0.77
user_04,8.4,31,0,0,18,0,0.0,0,0,1,0,0,0,0,0,0.09
user_01,9.0,48,0,0,29,0,0.0,0,0,1,0,0,0,0,0,0.1
user_13,10.6,78,6,151,50,8,0.16,1,1,1,1,1,0,1,1,0.72
user_01,8.6,39,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.23
user_18,8.9,14,0,0,26,0,0.0,0,0,0,0,0,1,0,0,0.24
user_01,10.1,98,2,112,54,3,0.056,3,1,1,1,1,0,0,1,0.97
user_25,7.6,39,1,16,20,1,0.05,0,0,0,0,0,0,0,0,0.12
user_10,8.2,87,2,152,58,6,0.103,1,1,0,1,1,1,0,1,0.87
user_27,10.9,85,4,101,52,8,0.154,2,0,0,1,0,1,1,1,0.94
user_26,8.2,39,1,5,25,2,0.08,0,1,0,0,0,0,0,0,0.12
user_04,8.3,53,0,0,11,1,0.091,0,0,0,0,0,0,0,0,0.14
user_24,8.9,37,0,0,33,0,0.0,0,0,0,0,0,0,0,0,0.15
user_08,9.1,69,2,194,37,3,0.081,1,0,0,1,1,1,1,1,0.86
user_21,8.5,37,0,0,20,0,0.0,0,0,0,0,0,0,0,0,0.06
user_16,7.8,18,0,0,31,0,0.0,0,0,0,0,0,0,0,0,0.13
user_26,7.8,33,0,0,19,1,0.053,0,0,0,0,0,0,0,0,0.06
user_29,10.8,100,3,137,58,3,0.052,1,1,0,0,1,1,1,1,0.77
user_25,8.3,39,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.16
user_05,12.0,79,3,165,54,5,0.093,5,0,1,1,1,0,1,1,0.95
user_27,10.5,102,6,116,52,3,0.058,1,1,1,1,1,0,0,1,0.92
user_24,9.6,52,0,0,37,0,0.0,0,0,0,0,0,1,0,0,0.21
user_23,8.8,29,0,0,35,0,0.0,0,0,0,0,0,0,0,0,0.09
user_06,8.4,41,0,0,24,0,0.0,0,0,0,0,1,0,0,0,0.19
user_29,8.0,38,0,0,30,2,0.067,0,0,1,0,0,0,0,0,0.08
user_05,10.6,101,3,115,38,5,0.132,4,1,1,1,1,1,0,1,0.86
user_19,12.0,66,5,129,42,3,0.071,1,1,1,1,0,0,1,1,0.87
user_13,10.9,76,4,132,64,4,0.062,1,0,0,1,1,1,1,1,0.76
user_14,8.9,47,0,0,27,1,0.037,0,1,0,1,0,0,0,0,0.29
user_30,8.7,39,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.16
user_04,9.8,112,2,161,37,5,0.135,1,1,1,1,1,0,1,1,0.73
user_23,7.9,27,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.07
user_15,11.7,98,6,131,43,4,0.093,5,1,0,1,1,0,1,1,0.9
user_22,8.5,40,0,0,21,0,0.0,0,0,1,0,0,0,1,0,0.19
user_13,10.2,73,4,163,55,8,0.145,2,1,1,0,1,0,0,1,0.75
user_22,12.0,106,3,143,42,3,0.071,2,1,1,0,0,0,1,1,0.89
user_30,8.6,30,0,0,33,0,0.0,0,0,0,0,0,0,0,0,0.12
user_05,9.9,71,3,143,38,3,0.079,1,1,0,1,1,1,1,1,0.88
user_01,9.3,84,2,180,49,8,0.163,1,0,1,1,1,1,1,1,0.78
user_02,8.7,34,1,28,37,0,0.0,0,0,0,0,0,0,0,0,0.1
user_01,9.2,41,0,0,31,0,0.0,0,0,0,0,0,0,0,0,0.24
user_01,8.7,25,0,0,21,1,0.048,0,0,0,0,0,0,0,0,0.23
user_05,9.7,35,0,0,28,0,0.0,1,0,0,0,0,0,0,0,0.13
user_18,10.1,67,3,121,36,5,0.139,5,1,1,0,1,1,1,1,0.88
user_06,7.9,32,0,0,37,1,0.027,0,0,0,0,0,0,1,0,0.29
user_02,10.7,108,6,183,39,7,0.179,5,1,0,1,0,1,1,1,0.85
user_20,10.9,83,4,103,44,3,0.068,2,0,0,0,0,1,1,1,0.84
user_05,8.6,38,1,18,23,0,0.0,0,0,0,0,0,0,0,0,0.27
user_14,8.9,51,0,0,32,0,0.0,0,0,0,0,0,0,0,0,0.14
user_29,10.8,80,5,165,60,8,0.133,2,1,1,0,1,0,1,1,0.77
user_25,8.3,35,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.13
user_01,8.5,90,3,119,43,7,0.163,2,1,1,1,1,1,1,1,0.71
user_08,8.1,38,0,0,31,0,0.0,0,0,1,0,0,0,0,0,0.2
user_28,8.0,27,0,0,23,0,0.0,0,1,0,0,0,0,0,0,0.27
user_24,8.9,46,0,0,30,0,0.0,0,0,0,0,0,1,0,0,0.17
user_27,8.0,32,1,13,32,0,0.0,0,0,0,0,0,1,0,0,0.3
user_10,8.4,108,5,147,57,8,0.14,1,1,0,1,0,1,1,1,0.95
user_29,7.4,16,0,0,28,0,0.0,1,0,0,0,0,0,0,0,0.12
user_24,9.0,41,0,0,36,0,0.0,0,0,0,0,0,0,0,0,0.11
user_05,9.3,44,0,0,25,1,0.04,0,0,0,0,0,1,0,0,0.11
user_08,10.0,79,5,92,50,3,0.06,1,1,0,1,1,0,1,1,0.7
user_17,9.2,97,2,106,60,4,0.067,1,1,1,0,0,0,1,1,0.75
user_10,7.6,22,0,0,30,0,0.0,0,0,1,0,0,0,0,0,0.21
user_15,8.0,33,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.22
user_09,8.6,34,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.24
user_03,8.2,36,0,0,28,0,0.0,0,0,1,0,0,0,0,0,0.15
user_08,8.0,31,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.3
user_11,8.4,24,1,30,30,3,0.1,0,0,0,0,1,0,0,0,0.13
user_12,9.5,10,0,0,34,0,0.0,0,0,0,0,0,0,1,0,0.23
user_23,8.3,40,0,0,34,1,0.029,0,0,0,0,0,0,0,0,0.29
user_06,11.3,92,5,89,51,5,0.098,3,1,1,1,1,1,1,1,0.84
user_14,9.1,56,0,0,33,0,0.0,1,0,0,0,0,0,0,0,0.22
user_08,7.8,27,1,29,35,1,0.029,0,0,0,0,0,0,0,0,0.08
user_05,10.5,75,3,156,37,4,0.108,4,0,0,1,1,0,0,1,0.77
user_20,8.9,44,0,0,20,0,0.0,1,0,0,0,1,0,0,0,0.1
user_01,8.9,34,1,32,31,1,0.032,0,0,0,0,0,0,0,0,0.22
user_28,7.8,22,0,0,19,0,0.0,0,0,1,0,0,0,0,0,0.26
user_23,8.2,41,0,0,34,1,0.029,0,0,0,0,0,1,0,0,0.28
user_06,8.0,28,0,0,28,1,0.036,0,1,0,0,0,0,0,0,0.23
user_11,8.2,31,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.21
user_09,8.0,32,1,9,24,0,0.0,0,0,0,0,0,0,0,0,0.19
